CrsId,OrgCode,CrsCode,CrsName,CreditHours,GradeCode
612,999901,TRANS,Medical Statistics,1.5,T
613,999901,TRANS,Medical Stats,1.5,T
614,999901,TRANS,Micro Films,1,T
615,999901,TRANS,Microbiology,3,T
616,999901,TRANS,Microbiology,4,T
617,999901,TRANS,Microeconomics,3,T
618,999901,TRANS,Microeconomics II,3,T
619,999901,TRANS,Modern Chinese History,1,T
620,999901,TRANS,Modern Enterprise Management,3,T
621,999901,TRANS,Modern Enterprise Mgmt,3,T
622,999901,TRANS,Molecular Biology,3,T
623,999901,TRANS,Molecular Biology,4,T
624,999901,TRANS,Moral Ed. & Law,1,T
625,999901,TRANS,Moral Education & Law,1,T
626,999901,TRANS,Movie&TV Appreciation,1,T
627,999901,TRANS,Music Appre,4,T
628,999901,TRANS,Music Appreciation,1,T
629,999901,TRANS,Music Appreciation,3,T
630,999901,TRANS,Music Appreciation,4,T
631,999901,TRANS,Nutrition,1,T
632,999901,TRANS,Nutrition & Diet,1,T
633,999901,TRANS,Nutrition&Diet,1,T
634,999901,TRANS,Organic Chemistry,4,T
635,999901,TRANS,Organic Chemistry l,4,T
636,999901,TRANS,Organic Chemsitry,4,T
637,999901,TRANS,Organic Chm 1,4,T
638,999901,TRANS,Outline Chinese Modern,3,T
639,999901,TRANS,Photo Beauty& Film,1,T
640,999901,TRANS,Physical Ed,6,T
641,999901,TRANS,Physical Education,6,T
642,999901,TRANS,Physical Educaton,6,T
643,999901,TRANS,Physiology,3,T
644,999901,TRANS,Physiology,4,T
645,999901,TRANS,Policy,5,T
646,999901,TRANS,PR& Interpersonla Skills,1,T
647,999901,TRANS,PR&Interpers Skills,1,T
648,999901,TRANS,PR&Interpersonal Skills,1,T
649,999901,TRANS,Principles of Management,3,T
650,999901,TRANS,Probability&Statistics,3,T
651,999901,TRANS,Psychology,3,T
652,999901,TRANS,Psychology,4,T
653,999901,TRANS,Psychology of Happiness,1,T
654,999901,TRANS,"Psychology, Behavior and Culture",1,T
655,999901,TRANS,Public Relations,1,T
656,999901,TRANS,Public Relations Etiquette,1,T
657,999901,TRANS,Public Speaking,1,T
658,999901,TRANS,Public Speaking,2,T
659,999901,TRANS,Public Speaking,3,T
660,999901,TRANS,Situation&Policy,6,T
661,999901,TRANS,Situation&Policy I,6,T
662,999901,TRANS,Social Psychology,1,T
663,999901,TRANS,Social Responsibility,2,T
664,999901,TRANS,Social Responsibility Ed,2,T
665,999901,TRANS,Social Responsibility Education,2,T
666,999901,TRANS,Sociology,1,T
667,999901,TRANS,Statistics,3,T
668,999901,TRANS,Systematic Anatomy,3,T
669,999901,TRANS,Systemic Anatomy,3,T
670,999901,TRANS,T 3D Print&Biomed Apps,1,T
671,999901,TRANS,Tea Health,1,T
672,999901,TRANS,Tea Health & Culture,1,T
673,999901,TRANS,Tea Health&Culture,1,T
674,999901,TRANS,Time Management,1,T
675,999901,TRANS,Travel to Tibet,1,T
676,999901,TRANS,Truth of Marxism,3,T
677,999901,TRANS,Uninalysis&Body Fluids,4,T
678,999901,TRANS,Uninaylsis&Body Fluids,4,T
679,999901,TRANS,Unrnalysis&Body Fluids,4,T
680,999901,TRANS,Urinalysis,4,T
681,999901,TRANS,Urinalysis& Bdy Fluid,4,T
682,999901,TRANS,Urinalysis&Body Fluid,4,T
683,999901,TRANS,Urinalysis&Body Fluids,4,T
684,999901,TRANS,Urinanalysis & Body Fluids,4,T
685,999901,TRANS,Urinanalysis& Bdy Fluids,4,T
686,999901,TRANS,Urinanalysis& Bod Fluids,4,T
687,999901,TRANS,Urinanalysis&Body Fluids,4,T
688,999901,TRANS,Urinanlysis& Bdy Fl,4,T
689,999901,TRANS,Urinanysis&Body Fluids,4,T
690,999901,TRANS,US History,3,T
691,999901,TRANS,Workplace Communication,1,T
692,999901,TRANSELECTIVES,Transfer Electives,24,T
693,999901,TRANSELECTIVES,Transfr Electives,26,T
694,999901,TRANSGEP,Transfer GEP,38,T
695,999901,TRANSGEP,Transfer GEP Courses,38,T
696,999901,TRANSFER,Transfer Credit,95,T
697,999901,TRANSFER,Transfer Credit,105,T
698,999901,TRANSFER,Transfer Credit,107.5,T
699,999901,TRANSFERELECTIVES,Trans Electives,31,T
700,999901,TRANSFERELECTIVES,Transfer Electives,17,T
701,999901,TRANSFERELECTIVES,Transfer Electives,25,T
702,999901,TRANSFERELECTIVES,Transfer Electives,26,T
703,999901,TRANSFERELECTIVES,Transfer Electives,27,T
704,999901,TRANSFERELECTIVES,Transfer Electives,32,T
705,999901,TRANSFERELECTIVES,Trasn Electives,28,T
706,999901,TRANSFERELECTIVES,Trasnfer Electives,27,T
707,999901,TRANSFERGEP,Trans GEP,38,T
708,999901,TRANSFERGEP,Transfer GEP,38,T
709,005019,ART100,Two-Dimensional Design,3,T
710,005019,ART103,Color,3,T
711,005019,ART125,Drawing 1,3,T
712,005019,ART126,Drawing 2,3,T
713,005019,ART131,Painting 1,3,T
714,005019,ART132,Painting 2,3,T
715,005019,ART133,Painting 3,3,T
716,005019,ASL111,ASL I,3,T
717,005019,ASL112,ASL II,3,T
718,005019,ENG111,Comp & Lit 1,3,T
719,005019,ENG101,Academic Writing&Rsrch,3,T
720,005019,ENG111,Comp & Lit I,3,T
721,005019,MAT131,College Algebra,3,T
722,005019,PSY111,Introduction to Psychology,3,T
723,005019,PSY124,Child Psychology,3,T
724,005019,PSY215,Psychology of Relationships,3,T
725,005019,PSY111,Intro Psychology,3,T
726,005019,PSY111,Intro to Psych,3,T
727,005019,SOC111,Intro to Sociology,3,T
728,005019,SOC111,Sociology,3,T
729,005019,SPA111,Elem Spanish 1,3,T
730,005019,SPA111,Spanish I,3,T
731,**0001,2-DARTANDDESIGN,AP 2-D Art and Design,3,T
732,**0001,2DARTANDDESIGN,2D ART,3,T
733,**0001,2DARTDESIGN,2D ART DES,3,T
734,**0001,2DART&DESIGN,2D Art&Design,3,T
735,**0001,2DART/DESIGN,2D ART/DES,3,T
736,**0001,2DDESIGN,2D Design,3,T
737,**0001,3-DART&DESIGN,3D Design,3,T
738,**0001,3DART&DESIGN,3D Art&Design,3,T
739,**0001,3DART&DESIGN,3D Design,3,T
740,**0001,3DART/DESIGN,3D ART/DESIGN,3,T
741,**0001,AMERICANGOV'T,American Gov't,3,T
742,**0001,APDRAWING,Art-Drawing,3,T
743,**0001,ART,Art 2D Design,3,T
744,**0001,ART,Art-Drawing,3,T
745,**0001,ART000,Art-General,3,T
746,**0001,ART000,Art-General,6,T
747,**0001,ART000,Drawing,3,T
748,**0001,ART000,Drawing,6,T
749,**0001,ART001,Art 2D Design,3,T
750,**0001,ART001,Art Elective,3,T
751,**0001,ART001,Art Elective,6,T
752,**0001,ART001,Art History,3,T
753,**0001,ART001,Art History,6,T
754,**0001,ART001,Art-Drawing,3,T
755,**0001,ART001,Art-Drawing,6,T
756,**0001,ART001,Art-General,6,T
757,**0001,ART111,2-D Design,3,T
758,**0001,ART112,Art 3-D Design,3,T
759,**0001,ART113,Art-Drawing,3,T
760,**0001,ART113,Drawing,3,T
761,**0001,ART113,Drawing,6,T
762,**0001,ART113,Elective Drawing,3,T
763,**0001,ART201,Art History,3,T
764,**0001,ART201,Survey Western Art I,3,T
765,**0001,ART201,Survey Western Art I,3,T
766,**0001,ART202,Art History,3,T
767,**0001,ART202,Art History,3,T
768,**0001,ART202,Survey Western Art II,3,T
769,**0001,ART111,2-D Design,3,T
770,**0001,ART111,Art 2D Design,3,T
771,**0001,ART113,Drawing 1,3,T
772,**0001,ART2D,Art 2 D,3,T
773,**0001,ART2-DDRAWING,ART 2-D DRAWING,3,T
774,**0001,ART201,Art History,3,T
775,**0001,ART201,Intro to History Western Art I,3,T
776,**0001,ART202,Art History II,3,T
777,**0001,ART202,Intro to History Western Art II,3,T
778,**0001,ART2D,2 D Design,3,T
779,**0001,ART2D,2D Design,3,T
780,**0001,ART2D,Art 2 D,3,T
781,**0001,ART2D,Art 2-D,3,T
782,**0001,ART2D,Art 2D,3,T
783,**0001,ART2D,Art 2D Design,3,T
784,**0001,ART2DDESIGN,2D Design,3,T
785,**0001,ART2DDESIGN,Art 2 D,3,T
786,**0001,ART2DDESIGN,Art 2D Design,3,T
787,**0001,ART3D,Art 3 D,3,T
788,**0001,ART3D,Art 3D,3,T
789,**0001,ARTDRAWING,Art Drawing,3,T
790,**0001,ARTDRAWING,Art Elective,3,T
791,**0001,ARTHISTORY,Art History I,3,T
792,**0001,ARTHISTORY,Art History II,3,T
793,**0001,ARTHISTORYI,Art History I,3,T
794,**0001,ARTHISTORYII,Art History II,3,T
795,**0001,ART-DRAWING,Art-Drawing,3,T
796,**0001,ART-DRAWING,Drawing,3,T
797,**0001,ART-DRAWING,Drawing,3,T
798,**0001,ART-DRAWING,Drawing 1,3,T
799,**0001,ART-DRAWING,Drawing I,3,T
800,**0001,ART-DRAWING,Studio Art Elective,3,T
801,**0001,ART-DRAWING,Studio Elective,3,T
802,**0001,ART000,Art-Drawing,3,T
803,**0001,ART001,Art Elective,3,T
804,**0001,ART001,Art-Drawing,3,T
805,**0001,ART001,Studio Art,3,T
806,**0001,ART001,Studio Art 3D,3,T
807,**0001,ART001,Studio Art Elective,3,T
808,**0001,ART001,Studio Elective,3,T
809,**0001,ART110,Art Appreciation,3,T
810,**0001,ART111,2-D Design,3,T
811,**0001,ART111,2D Design,3,T
812,**0001,ART111,Art 2D,3,T
813,**0001,ART111,Art 2D Design,3,T
814,**0001,ART111,Art 2D Design,3,T
815,**0001,ART111,Art 2D Design,3,T
816,**0001,ART111,Studio Art:2-D Design,3,T
817,**0001,ART112,3D Design,3,T
818,**0001,ART112,Art 3D Design,3,T
819,**0001,ART112,Studio Art:3-D Design,3,T
820,**0001,ART113,Art Drawing,3,T
821,**0001,ART113,Art-Drawing,3,T
822,**0001,ART113,Art-Drawing,3,T
823,**0001,ART113,Art-Drawing,3,T
824,**0001,ART113,Studio Art:Drawing,3,T
825,**0001,ART201,Art History,3,T
826,**0001,ART201,Art History I,3,T
827,**0001,ART201,Art History l,3,T
828,**0001,ART201,Western Art,3,T
829,**0001,ART202,Art History,3,T
830,**0001,ART202,Art History II,3,T
831,**0001,ART202,Art History ll,3,T
832,**0001,ART202,Western Art ll,3,T
833,**0001,ART2D,Art 2D Design,3,T
834,**0001,BIO001,Biology,4,T
835,**0001,BIO001,Biology,8,T
836,**0001,BIO001,Environmental Science,4,T
837,**0001,BIO001,Environmental Science,4,T
838,**0001,BIO001,Environmental Science,4,T
839,**0001,BIO001,Human Geography,3,T
840,**0001,BIO001,Human Geography,3,T
841,**0001,BIO100,Concepts of Biology,4,T
842,**0001,BIO100,General Biology,3,T
843,**0001,BIO100,General Biology,4,T
844,**0001,BIO100,General Biology,4,T
845,**0001,BIO100,General Biology,8,T
846,**0001,BIO100,General Biology,4,T
847,**0001,BIO100,General Biology,4,T
848,**0001,BIO411,Environmental Science,4,T
849,**0001,BIO100,Biology,4,T
850,**0001,BIO001,Human Geography,3,T
851,**0001,BIO100,Biology,4,T
852,**0001,BIO100,Biology,4,T
853,**0001,BIO100,Concepts of Biology,4,T
854,**0001,BIO100,Concepts of Biology,4,T
855,**0001,BIOL001,Biology,8,T
856,**0001,BIOLOGY,Biology,3,T
857,**0001,BIOLOGY,Biology,4,T
858,**0001,BIOLOGY,Biology,4,T
859,**0001,BIOLOGY,Biology I,4,T
860,**0001,BUS121,Business Law I,3,T
861,**0001,CALCBC,Calc BC,3,T
862,**0001,CALCULUS,Calculus,3,T
863,**0001,CALCULUS,Calculus I,3,T
864,**0001,CALCULUS,Calculus II,3,T
865,**0001,CALCULUSAB,AP Calculus AB,4,T
866,**0001,CALCULUSAB,CALC AB,4,T
867,**0001,CALCULUSAB,Calculus,3,T
868,**0001,CALCULUSAB,Calculus,4,T
869,**0001,CALCULUSAB,Calculus,3,T
870,**0001,CALCULUSAB,Calculus A,4,T
871,**0001,CALCULUSAB,Calculus AB,3,T
872,**0001,CALCULUSAB,CALCULUS AB,4,T
873,**0001,CALCULUSAB,Calculus AB,4,T
874,**0001,CALCULUSAB,Calculus B,3,T
875,**0001,CALCULUSAB,Calculus/Geometry I,3,T
876,**0001,CALCULUSAB,Calculus/Geometry II,3,T
877,**0001,CALCULUSBC,CALC BC,3,T
878,**0001,CALCULUSBC,Calculus,3,T
879,**0001,CALCULUSBC,Calculus,3,T
880,**0001,CALCULUSBC,Calculus BC,3,T
881,**0001,CALCULUSBC,Calculus BC,4,T
882,**0001,CALCULUSI,Calculus I,3,T
883,**0001,CALCULUSII,Calculus II,3,T
884,**0001,CALSCULUSAB,Calculus AB,3,T
885,**0001,CHEM001,Chemistry,8,T
886,**0001,CHEMISTRY,CHEMISTRY,4,T
887,**0001,CHM101,Chemistry,4,T
888,**0001,CHM150,Concepts of Chemistry,4,T
889,**0001,CHM150,Concepts of Chemistry,4,T
890,**0001,CHM150,Concepts of Chemistry,4,T
891,**0001,CHM150,Concepts of Chemistry,4,T
892,**0001,CHM201,General Chemistry I,4,T
893,**0001,CHM201,General Chemistry I,4,T
894,**0001,CHM202,General Chemistry II,4,T
895,**0001,CHM202,General Chemistry II,4,T
896,**0001,CHM001,Env. Science,4,T
897,**0001,CHM001,Environmental Science,4,T
898,**0001,CHM001,Natural Science,4,T
899,**0001,CHM150,Chemistry,4,T
900,**0001,CHM150,Chemistry,4,T
901,**0001,CHM150,Concepts of Chem,4,T
902,**0001,CHM150,Concepts of Chemistry,4,T
903,**0001,COMPSCIA,Comp Sci A,4,T
904,**0001,COMPSCIPRIN,Comp Sc Prin,3,T
905,**0001,COMPSCIPRNCPL,Computer Science,4,T
906,**0001,COMPSCIENCE,Computer Science Principles,4,T
907,**0001,COMPUTERSCIENCE,Compter Science,4,T
908,**0001,COMPUTERSCIENCE,COMPUTER SCI,4,T
909,**0001,COMPUTERSCIENCE,Computer Science/AP,4,T
910,**0001,COMPUTERSCIENCEPRIN,AP Comp Science,4,T
911,**0001,COMPUTERSCIENCEPRIN,COMPUTER SCI PRIN,4,T
912,**0001,COMPUTERSCIENCEPRIN,COmputer Science,4,T
913,**0001,DRAWING,DRAWING,3,T
914,**0001,DRAWING,DRAWING,3,T
915,**0001,DRAWING,DRAWING,3,T
916,**0001,DRAWING,DRAWING,3,T
917,**0001,DRAWING,Studio Elective,3,T
918,**0001,DRAWINGI,DRAWING,3,T
919,**0001,ECCON-MIC,Microeconomics,3,T
920,**0001,ECN201,Econ-Mic,3,T
921,**0001,ECN201,Econ-Mic,3,T
922,**0001,ECN201,Econ-Mic,3,T
923,**0001,ECN201,Microeconomics,3,T
924,**0001,ECN202,Econ-Mac,3,T
925,**0001,ECN202,Macroeconomics,3,T
926,**0001,ECN202,Macroeonomics,3,T
927,**0001,ECN201,Econ-Mic,3,T
928,**0001,ECN201,Economics,3,T
929,**0001,ECN201,Microeconomics,3,T
930,**0001,ECN202,Econ-Mac,3,T
931,**0001,ECN202,Econ-Macro,3,T
932,**0001,ECN202,Econ-Macroeconomics,4,T
933,**0001,ECN202,Economics,3,T
934,**0001,ECN202,Macroeconomics,3,T
935,**0001,ECN202,Macroeconomics,3,T
936,**0001,ECN202,Macroeconomics,3,T
937,**0001,ECN202,Marcoeconomics,3,T
938,**0001,ECON,Macroeconomics,3,T
939,**0001,ECON-MAC,Economics,3,T
940,**0001,ECON-MAC,Macroecnomics,3,T
941,**0001,ECON-MAC,Macroeconomics,3,T
942,**0001,ECON-MAC,Macroeconomics,3,T
943,**0001,ECON-MACRO,Econ-Macro,3,T
944,**0001,ECON-MIC,Econ-Micro,3,T
945,**0001,ECON-MIC,Microeconimics,3,T
946,**0001,ECON-MIC,Microeconomics,3,T
947,**0001,ECON-MICRO,Econ-Micro,3,T
948,**0001,ECONOMICS/MAC,Economics-Macro,3,T
949,**0001,ECONOMICS/MACRO,Economics-Macro,3,T
950,**0001,ELECTIVE,Art,3,T
951,**0001,ELECTIVE,Env Science,4,T
952,**0001,ELECTIVE,Geography,3,T
953,**0001,ELECTIVE,World History,3,T
954,**0001,ELECTIVE,World History,3,T
955,**0001,ELECTIVE,World History,3,T
956,**0001,EN102,English Comp II,3,P
957,**0001,ENG000,English Elective,3,T
958,**0001,ENG000,English Lit & Comp,6,T
959,**0001,ENG001,Eng Lit/Comp,6,T
960,**0001,ENG101,English Composition,0,T
961,**0001,ENG101,English Composition,3,T
962,**0001,ENG101,English Composition,3,T
963,**0001,ENG101,English Composition,3,T
964,**0001,ENG101,English Composition,3,T
965,**0001,ENG101,English Compostion,3,T
966,**0001,ENG101,Transfer Credit,3,T
967,**0001,ENG102,English Lit/Comp,3,T
968,**0001,ENG102,English Literature,0,T
969,**0001,ENG102,English Literature,3,T
970,**0001,ENG102,English Literature,3,T
971,**0001,ENG102,Literature,3,T
972,**0001,ENG102,Literature,3,T
973,**0001,ENG102,Literature,3,T
974,**0001,ENG102,Literature,3,T
975,**0001,ENG102,Transfer Credit,3,T
976,**0001,ENG101,Composition 1,3,T
977,**0001,ENG101,English Composition,3,T
978,**0001,ENG102,English Composition II,3,T
979,**0001,ENG102,English Literature,3,T
980,**0001,ENG102,English Literature,3,T
981,**0001,ENG102,Intro to LIt,3,T
982,**0001,ENGCOMP,Eng Lang/Comp,3,T
983,**0001,ENGCOMP,English Comp I,3,T
984,**0001,ENGCOMP,English Comp II,3,T
985,**0001,ENGCOMP,English Composition,3,T
986,**0001,ENGLANG,English Comp I,3,T
987,**0001,ENGLANG,English Comp II,3,T
988,**0001,ENGLANGCOMP,ENG LANG COMP,3,T
989,**0001,ENGLANGCOMP,ENG LANG COMP,3,T
990,**0001,ENGLANGCOMP,ENG LANG/COMP,3,T
991,**0001,ENGLANGCOMP,English Comp II,3,T
992,**0001,ENGLANGCOMPII,ENG LANG COMP,3,T
993,**0001,ENGLANGCOMPII,ENG LANG COMP II,3,T
994,**0001,ENGLANGCOMPII,ENG LANG/COMP II,3,T
995,**0001,ENGLANGLIT,English Comp II,3,T
996,**0001,ENGLANG/COMP,ENG LANG/COMP,3,T
997,**0001,ENGLANG/COMP,English Comp,3,T
998,**0001,ENGLANG/COMP,English Comp,3,T
999,**0001,ENGLANG/COMP,English Comp I,3,T
1000,**0001,ENGLANG/COMP,English Comp II,3,T
1001,**0001,ENGLANG/COMP,English Lang/ Comp,3,T
1002,**0001,ENGLANG/COMP,English Lang/Comp,3,T
1003,**0001,ENGLANG/COMP,English Lang/Comp,3,T
1004,**0001,ENGLANG/COMPII,ENG LANG/COMP II,3,T
1005,**0001,ENGLANG/LIT,English Comp II,3,T
1006,**0001,ENGLANGUAGE&COMP,English Comp I,3,T
1007,**0001,ENGLANGUSGE&COMP,English Comp II,3,T
1008,**0001,ENGLIT,English Comp II,3,T
1009,**0001,ENGLIT,English Lit,3,T
1010,**0001,ENGLIT/COMP,ENG LIT/COMP,3,T
1011,**0001,ENGLIT/COMP,Englisg Comp II,3,T
1012,**0001,ENGLIT/COMP,English Comp I,3,T
1013,**0001,ENGLIT/COMP,English Comp II,2,T
1014,**0001,ENGLIT/COMP,English Comp II,3,T
1015,**0001,ENGLIT/COMP,English Comp II,3,T
1016,**0001,ENGLIT/COMP,English Lit,3,T
1017,**0001,ENGLIT/COMP,English Lit/Comp,3,T
1018,**0001,ENGLIT/COMPII,ENG LIT/COMP II,3,T
1019,**0001,ENGLIT/COMPII,ENG LIT/COMPII,3,T
1020,**0001,ENG/COMP,English Comp I,3,T
1021,**0001,ENG101,Composition,3,T
1022,**0001,ENG101,Composition,3,T
1023,**0001,ENG101,Eng Composition I,3,T
1024,**0001,ENG101,Eng Lang/Comp,3,T
1025,**0001,ENG101,Eng Lang/Comp I,3,T
1026,**0001,ENG101,Eng Lit/Comp 1,3,T
1027,**0001,ENG101,Eng Lit/Comp I,3,T
1028,**0001,ENG101,English Comp,3,T
1029,**0001,ENG101,English Comp I,2,T
1030,**0001,ENG101,English Comp I,3,T
1031,**0001,ENG101,English Composition,3,T
1032,**0001,ENG101,English Composition,3,T
1033,**0001,ENG101,English Lang & Comp,3,T
1034,**0001,ENG101,English Language & Comp,3,T
1035,**0001,ENG101,English Language&Comp,3,T
1036,**0001,ENG102,Eng Lang/Comp II,3,T
1037,**0001,ENG102,Eng Lit/Comp,3,T
1038,**0001,ENG102,Eng Lit/Comp 11,3,T
1039,**0001,ENG102,Eng Lit/Comp II,3,T
1040,**0001,ENG102,Eng/Lit/Comp II,3,T
1041,**0001,ENG102,English Comp II,3,T
1042,**0001,ENG102,English Composition,3,T
1043,**0001,ENG102,English Lit,0,T
1044,**0001,ENG102,English Lit,3,T
1045,**0001,ENG102,English Lit & Comp,3,T
1046,**0001,ENG102,English Lit & Comp,3,T
1047,**0001,ENG102,English Lit/Comp,3,T
1048,**0001,ENG102,English Literature,3,T
1049,**0001,ENG102,English Literature,3,T
1050,**0001,ENG102,Intro to Lit Types,3,T
1051,**0001,ENG102,Intro to Literary Types,3,T
1052,**0001,ENG102,Literature,3,T
1053,**0001,ENGLAIHLANG&COMP,Composition II,3,T
1054,**0001,ENGLISGLANG&COMP,English Comp I,3,T
1055,**0001,ENGLISHCOMP,ENGLISH COMP,3,T
1056,**0001,ENGLISHCOMP,English Comp I,3,T
1057,**0001,ENGLISHCOMP/LANG,English Composition,3,T
1058,**0001,ENGLISHCOMP/LIT,English Comp II,3,T
1059,**0001,ENGLISHCOMPOSITION,English Comp I,3,T
1060,**0001,ENGLISHI,English Comp I,3,T
1061,**0001,ENGLISHII,English Comp II,3,T
1062,**0001,ENGLISHLANG,AP English Lang,3,T
1063,**0001,ENGLISHLANG,English Comp I,3,T
1064,**0001,ENGLISHLANG,English Comp II,3,T
1065,**0001,ENGLISHLANG,English Lang,3,T
1066,**0001,ENGLISHLANG,Englsih Lang,3,T
1067,**0001,ENGLISHLANGCOMP,AP English Lang Comp,3,T
1068,**0001,ENGLISHLANG&COMP,Composition I,3,T
1069,**0001,ENGLISHLANG&COMP,Englisg Comp I,3,T
1070,**0001,ENGLISHLANG&COMP,English Comp I,3,T
1071,**0001,ENGLISHLANG&COMP,English Comp I,3,T
1072,**0001,ENGLISHLANG&COMP,English Comp II,3,T
1073,**0001,ENGLISHLANG&LIT,English Comp II,3,T
1074,**0001,ENGLISHLANG/COMP,ENG/LANG/COMP,3,T
1075,**0001,ENGLISHLANG/COMP,ENG/LANG/COMP,3,T
1076,**0001,ENGLISHLANG/COMP,ENGL/LANG/COMP,3,T
1077,**0001,ENGLISHLANG/COMP,ENGL/LANG/COMP,3,T
1078,**0001,ENGLISHLANG/COMP,English Comp I,3,T
1079,**0001,ENGLISHLANGUAGE,ENGLISH LANG/AP,3,T
1080,**0001,ENGLISHLIT,AP - English Lit,3,T
1081,**0001,ENGLISHLIT,AP English Lit,3,T
1082,**0001,ENGLISHLIT,English Comp I,3,T
1083,**0001,ENGLISHLIT,English Comp II,3,T
1084,**0001,ENGLISHLIT,English Lit,3,T
1085,**0001,ENGLISHLIT&COMP,English Comp II,3,T
1086,**0001,ENGLISHLIT&COMP,English Comp I,3,T
1087,**0001,ENGLISHLIT&COMP,English Comp II,3,T
1088,**0001,ENGLISHLIT&COMP,English Comp II,3,T
1089,**0001,ENGLISHLIT&COMP,English II,3,T
1090,**0001,ENGLISHLIT/COMP,English Comp,3,T
1091,**0001,ENGLISHLIT/COMP,English Comp I,3,T
1092,**0001,ENGLISHLIT/COMP,English Comp II,0,T
1093,**0001,ENGLISHLIT/COMP,English Comp II,3,T
1094,**0001,ENGLISHLIT/COMP,English Lit,3,T
1095,**0001,ENGLISHLIT/COMP,ENGLISH LIT/COMP,3,T
1096,**0001,ENGLISHLIT/COMP,ENGLISH LIT/COMP,3,T
1097,**0001,ENGLISHLIT/COMP,English Literature,3,T
1098,**0001,ENGLISHLITERATURE,English Comp II,3,T
1099,**0001,ENGLISHLITERATURE,ENGLISH LIT/AP,3,T
1100,**0001,ENGLISHLANG&COMP,English Comp II,3,T
