"CrsID","ARCCode","TYear","TTerm","CreditType"
1071,"Elective credit only","0000","TR","TR"
1072,"ELE00","TR","TR","TR"
1073,"ENG101","TR","TR","TR"
1074,"ENG102","TR","TR","TR"
1075,"ELE00","TR","TR","TR"
1076,"HPE154","TR","TR","TR"
1077,"SOC100","TR","TR","TR"
1078,"Elective credit only","0000","TR","TR"
1079,"Elective credit only","0000","TR","TR"
1080,"Elective credit only","0000","TR","TR"
1081,"Elective credit only","0000","TR","TR"
1082,"Elective credit only","0000","TR","TR"
1083,"Elective credit only","0000","TR","TR"
1084,"Elective credit only","0000","TR","TR"
1085,"Elective credit only","0000","TR","TR"
1086,"Elective credit only","0000","TR","TR"
1087,"Elective credit only","0000","TR","TR"
1088,"Elective credit only","0000","TR","TR"
1089,"Elective credit only","0000","TR","TR"
1090,"Elective credit only","0000","TR","TR"
1091,"Elective credit only","0000","TR","TR"
1092,"Elective credit only","0000","TR","TR"
1093,"Elective credit only","0000","TR","TR"
1094,"ELE00","TR","TR","TR"
1095,"ENG101","TR","TR","TR"
1096,"ENG102","TR","TR","TR"
1097,"GEP3C","TR","TR","TR"
1098,"ENG101","TR","TR","TR"
1099,"ENG102","TR","TR","TR"
1100,"GEP3E","TR","TR","TR"
1101,"THR100","TR","TR","TR"
1102,"REL100","TR","TR","TR"
1103,"Elective credit only","0000","TR","TR"
1104,"BIO100","0000","TR","TR"
1105,"THR120","0000","TR","TR"
1106,"DAN110","TR","TR","TR"
1107,"ENG101","TR","TR","TR"
1108,"VLN101","TR","TR","TR"
1109,"Elective credit only","0000","TR","TR"
1110,"Elective credit only","0000","TR","TR"
1111,"Elective credit only","0000","TR","TR"
1112,"Elective credit only","0000","TR","TR"
1113,"Elective credit only","0000","TR","TR"
1114,"MUA101","TR","TR","TR"
1115,"MUA103","TR","TR","TR"
1116,"ELE00","TR","TR","TR"
1117,"VLN103","TR","TR","TR"
1118,"GEP2","0000","TR","TR"
1119,"MTH108","TR","TR","TR"
1120,"MUH125","0000","TR","TR"
1122,"Elective credit only","0000","TR","TR"
1123,"ELE00","TR","TR","TR"
1124,"MEN130","TR","TR","TR"
1125,"MUT103","0000","TR","TR"
1126,"Elective credit only","0000","TR","TR"
1127,"MUT113","0000","TR","TR"
1128,"Elective credit only","0000","TR","TR"
1129,"MUT101","TR","TR","TR"
1129,"MUT111","TR","TR","TR"
1133,"ELE00","0000","TR","TR"
1134,"Elective credit only","0000","TR","TR"
1135,"HPE154","0000","TR","TR"
1136,"Elective credit only","0000","TR","TR"
1137,"GEP3B","0000","TR","TR"
1138,"REL101","0000","TR","TR"
1140,"GEP1F","TR","TR","TR"
1141,"GEP3N","TR","TR","TR"
1142,"SOC100","0000","TR","TR"
1143,"ENG150","0000","TR","TR"
1144,"Elective credit only","0000","TR","TR"
1145,"ELE00","TR","TR","TR"
1146,"ART100","TR","TR","TR"
1147,"Elective credit only","0000","TR","TR"
1148,"Elective credit only","0000","TR","TR"
1149,"Elective credit only","0000","TR","TR"
1150,"GEP3N","TR","TR","TR"
1151,"ELE00","TR","TR","TR"
1152,"FRN101","TR","TR","TR"
1153,"FRN102","TR","TR","TR"
1154,"HPE255","TR","TR","TR"
1155,"ELE00","TR","TR","TR"
1156,"Elective credit only","0000","TR","TR"
1157,"Elective credit only","0000","TR","TR"
1158,"MTH108","TR","TR","TR"
1159,"GEP2","TR","TR","TR"
1160,"MEN150","TR","TR","TR"
1161,"MEN120","TR","TR","TR"
1162,"MEN110","TR","TR","TR"
1163,"MUT101","TR","TR","TR"
1164,"MUT111","TR","TR","TR"
1165,"FLT111","TR","TR","TR"
1166,"REL104","TR","TR","TR"
1167,"ELE00","TR","TR","TR"
1168,"ELE00","TR","TR","TR"
1169,"ELE00","TR","TR","TR"
1170,"ELE00","TR","TR","TR"
1171,"ELE00","TR","TR","TR"
1172,"SOC100","TR","TR","TR"
1173,"Elective credit only","0000","TR","TR"
1174,"Elective credit only","0000","TR","TR"
1175,"Elective credit only","0000","TR","TR"
1176,"Elective credit only","0000","TR","TR"
1177,"Elective credit only","0000","TR","TR"
1178,"Elective credit only","0000","TR","TR"
1179,"MUT103","TR","TR","TR"
1180,"MUT441","TR","TR","TR"
1181,"MUT113","TR","TR","TR"
1182,"Elective credit only","0000","TR","TR"
1183,"Elective credit only","0000","TR","TR"
1184,"MTH108","TR","TR","TR"
1185,"Elective credit only","0000","TR","TR"
1186,"Elective credit only","0000","TR","TR"
1187,"Elective credit only","0000","TR","TR"
1188,"ART100","TR","TR","TR"
1189,"AST100","TR","TR","TR"
1190,"THR120","TR","TR","TR"
1191,"ENG101","TR","TR","TR"
1192,"ENG102","TR","TR","TR"
1193,"GEP3","TR","TR","TR"
1194,"GEP1E","TR","TR","TR"
1195,"ELE00","TR","TR","TR"
1196,"MUH110","TR","TR","TR"
1197,"BIO110","TR","TR","TR"
1198,"HPE255","TR","TR","TR"
1199,"PSY100","TR","TR","TR"
1200,"SOC100","TR","TR","TR"
1201,"Elective credit only","0000","TR","TR"
1202,"Elective credit only","0000","TR","TR"
1203,"Elective credit only","0000","TR","TR"
1204,"Elective credit only","0000","TR","TR"
1205,"ACC211","TR","TR","TR"
1206,"ACC212","TR","TR","TR"
1207,"CSC208","TR","TR","TR"
1208,"ELE00","TR","TR","TR"
1209,"ECN300","TR","TR","TR"
1210,"GEP3A","TR","TR","TR"
1211,"ECN202","TR","TR","TR"
1212,"ECN201","TR","TR","TR"
1213,"ELE00","TR","TR","TR"
1214,"GEP1E","TR","TR","TR"
1215,"GEP1E","TR","TR","TR"
1216,"MTH108","TR","TR","TR"
1217,"PHI200","TR","TR","TR"
1218,"Elective credit only","TR","TR","TR"
1219,"GEP2","TR","TR","TR"
1220,"BIO100","TR","TR","TR"
1221,"THR120","TR","TR","TR"
1222,"THR100","TR","TR","TR"
1223,"GEP3A","TR","TR","TR"
1224,"THR110","TR","TR","TR"
1225,"THR115","TR","TR","TR"
1226,"THR215","TR","TR","TR"
1227,"ELE00","TR","TR","TR"
1228,"THR205","TR","TR","TR"
1229,"ELE00","TR","TR","TR"
1230,"ELE00","TR","TR","TR"
1231,"THR204","TR","TR","TR"
1232,"ELE00","TR","TR","TR"
1233,"ENG101","TR","TR","TR"
1234,"ENG102","TR","TR","TR"
1235,"ENG201","TR","TR","TR"
1236,"ENG101","TR","TR","TR"
1237,"ELE00","TR","TR","TR"
1238,"ELE00","TR","TR","TR"
1239,"GEP3B","TR","TR","TR"
1240,"GEP3N","TR","TR","TR"
1241,"MTH105","TR","TR","TR"
1242,"ELE00","TR","TR","TR"
1243,"PSY100","TR","TR","TR"
1244,"SPN101","TR","TR","TR"
1245,"SPN102","TR","TR","TR"
1246,"SPN201","TR","TR","TR"
1247,"SPN202","TR","TR","TR"
1248,"ART100","0000","TR","TR"
1251,"PHY143","TR","TR","TR"
1252,"Elective credit only","0000","TR","TR"
1253,"BIO191","TR","TR","TR"
1254,"BIO205","TR","TR","TR"
1253,"BIO100","TR","TR","TR"
1256,"Elective credit only","TR","TR","TR"
1258,"CHM150","TR","TR","TR"
1259,"CSC101","TR","TR","TR"
1260,"THR120","TR","TR","TR"
1261,"ENG203","0000","TR","TR"
1262,"Elective credit only","0000","TR","TR"
1263,"ENG101","TR","TR","TR"
1265,"ENG102","TR","TR","TR"
1265,"Elective credit only","TR","TR","TR"
1268,"ENG203","TR","TR","TR"
1268,"ENG204","TR","TR","TR"
1270,"Elective credit only","TR","TR","TR"
1271,"FRN101","0000","TR","TR"
1272,"Elective credit only","TR","TR","TR"
1274,"FRN102","TR","TR","TR"
1275,"GEP1E","0000","TR","TR"
1277,"GEP3N","TR","TR","TR"
1278,"GEP1E","TR","TR","TR"
1277,"HST110","TR","TR","TR"
1277,"GEP1F","TR","TR","TR"
1281,"MTH113","TR","TR","TR"
1282,"MTH105","TR","TR","TR"
1283,"MTH115","TR","TR","TR"
1284,"Elective credit only","TR","TR","TR"
1285,"MUH110","0000","TR","TR"
1286,"Elective credit only","0000","TR","TR"
1287,"Elective credit only","0000","TR","TR"
1288,"Elective credit only","0000","TR","TR"
1289,"Elective credit only","0000","TR","TR"
1290,"Elective credit only","0000","TR","TR"
1291,"Elective credit only","0000","TR","TR"
1292,"Elective credit only","0000","TR","TR"
1293,"Elective credit only","0000","TR","TR"
1294,"Elective credit only","0000","TR","TR"
1296,"HPE255","0000","TR","TR"
1298,"HPE153","TR","TR","TR"
1300,"PHI200","TR","TR","TR"
1301,"PHI180","TR","TR","TR"
1302,"ELE00","TR","TR","TR"
1303,"PSY101","TR","TR","TR"
1304,"PSY100","TR","TR","TR"
1307,"PSY380","TR","TR","TR"
1308,"PSY204","TR","TR","TR"
1310,"REL104","TR","TR","TR"
1311,"ELE00","TR","TR","TR"
1312,"REL205","TR","TR","TR"
1313,"REL206","TR","TR","TR"
1314,"SOC100","0000","TR","TR"
1319,"SPN101","TR","TR","TR"
1320,"Elective credit only","0000","TR","TR"
1321,"Elective credit only","0000","TR","TR"
1322,"Elective credit only","0000","TR","TR"
1323,"Elective credit only","0000","TR","TR"
1324,"Elective credit only","0000","TR","TR"
1325,"Elective credit only","0000","TR","TR"
1326,"Elective credit only","0000","TR","TR"
1327,"Elective credit only","0000","TR","TR"
1328,"ACC211","TR","TR","TR"
1329,"ELE00","0000","TR","TR"
1330,"Elective credit only","0000","TR","TR"
1331,"Elective credit only","0000","TR","TR"
1332,"ELE00","TR","TR","TR"
1333,"ELE00","TR","TR","TR"
1334,"ELE00","TR","TR","TR"
1336,"ELE00","TR","TR","TR"
1337,"ELE00","TR","TR","TR"
1338,"ELE00","TR","TR","TR"
1339,"ELE00","TR","TR","TR"
1340,"GEP3A","TR","TR","TR"
1340,"ART100","TR","TR","TR"
1342,"ELE00","TR","TR","TR"
1343,"ELE00","TR","TR","TR"
1344,"ELE00","TR","TR","TR"
1345,"ELE00","TR","TR","TR"
1346,"BAD351","TR","TR","TR"
1347,"ELE00","0000","TR","TR"
1348,"Elective credit only","0000","TR","TR"
1349,"Elective credit only","0000","TR","TR"
1350,"ELE00","0000","TR","TR"
1351,"Elective credit only","0000","TR","TR"
1356,"GEP1G","TR","TR","TR"
1357,"ELE00","TR","TR","TR"
1358,"ELE00","TR","TR","TR"
1359,"BIO211","TR","TR","TR"
1360,"ELE00","TR","TR","TR"
1361,"BIO312","TR","TR","TR"
1362,"ELE00","TR","TR","TR"
1363,"ELE00","TR","TR","TR"
1364,"Elective credit only","0000","TR","TR"
1365,"Elective credit only","0000","TR","TR"
1366,"CHM201","TR","TR","TR"
1367,"ELE00","TR","TR","TR"
1368,"ELE00","TR","TR","TR"
1369,"ELE00","TR","TR","TR"
1370,"THR120","TR","TR","TR"
1372,"CSC201","TR","TR","TR"
1373,"SED300","TR","TR","TR"
1374,"Elective credit only","TR","TR","TR"
1375,"ELE00","TR","TR","TR"
1376,"ENG101","0000","TR","TR"
1377,"ELE00","0000","TR","TR"
1377,"Elective credit only","0000","TR","TR"
1379,"ENG102","0000","TR","TR"
1380,"Elective credit only","0000","TR","TR"
1381,"Elective credit only","0000","TR","TR"
1377,"ENG102","TR","TR","TR"
1377,"ENG101","TR","TR","TR"
1389,"ENG202","TR","TR","TR"
1390,"ENG203","TR","TR","TR"
1391,"ENG204","TR","TR","TR"
1393,"MEN110","TR","TR","TR"
1394,"MEN110","TR","TR","TR"
1395,"ELE00","TR","TR","TR"
1396,"BAD348","TR","TR","TR"
1397,"ELE00","TR","TR","TR"
1398,"ELE00","TR","TR","TR"
1399,"ELE00","TR","TR","TR"
1400,"HST110","0000","TR","TR"
1400,"GEP3B","TR","TR","TR"
1404,"ELE00","TR","TR","TR"
1404,"GEP1F","TR","TR","TR"
1408,"HRP101","TR","TR","TR"
1408,"HRP103","TR","TR","TR"
1410,"HRP201","TR","TR","TR"
1411,"MTH120","TR","TR","TR"
1412,"MTY152","TR","TR","TR"
1413,"BAD340","TR","TR","TR"
1413,"ELE00","TR","TR","TR"
1415,"Elective credit only","0000","TR","TR"
1416,"FRN102","0000","TR","TR"
1418,"FRN201","TR","TR","TR"
1419,"Elective credit only","0000","TR","TR"
1420,"Elective credit only","0000","TR","TR"
1421,"SPN101","TR","TR","TR"
1423,"SPN102","TR","TR","TR"
1424,"Elective credit only","0000","TR","TR"
1425,"Elective credit only","0000","TR","TR"
1426,"Elective credit only","0000","TR","TR"
1427,"Elective credit only","0000","TR","TR"
1428,"MUT101","TR","TR","TR"
1430,"MUT103","TR","TR","TR"
1432,"MUT111","TR","TR","TR"
1433,"MUT113","TR","TR","TR"
1434,"MUT201","TR","TR","TR"
1434,"MUT203","TR","TR","TR"
1436,"MUT201","TR","TR","TR"
1437,"MUE351","TR","TR","TR"
1438,"MUH101","0000","TR","TR"
1439,"ELE00","0000","TR","TR"
1440,"Elective credit only","0000","TR","TR"
1438,"MUH125","TR","TR","TR"
1444,"ELE00","TR","TR","TR"
1445,"ELE00","TR","TR","TR"
1446,"MUE221","TR","TR","TR"
1447,"Elective credit only","0000","TR","TR"
1448,"Elective credit only","0000","TR","TR"
1449,"Elective credit only","0000","TR","TR"
1450,"Elective credit only","0000","TR","TR"
1451,"ELE00","TR","TR","TR"
1451,"GEP1F","TR","TR","TR"
1454,"Elective credit only","0000","TR","TR"
1455,"ELE00","TR","TR","TR"
1456,"ELE00","TR","TR","TR"
1457,"ELE00","TR","TR","TR"
1458,"PNO111","TR","TR","TR"
1459,"PSY100","0000","TR","TR"
1461,"PSY380","TR","TR","TR"
1462,"Elective credit only","0000","TR","TR"
1463,"GEP3","TR","TR","TR"
1464,"Elective credit only","0000","TR","TR"
1465,"Elective credit only","0000","TR","TR"
1466,"Elective credit only","0000","TR","TR"
1467,"Elective credit only","0000","TR","TR"
1468,"Elective credit only","0000","TR","TR"
1469,"ECN150","TR","TR","TR"
1470,"SOC100","0000","TR","TR"
1471,"Elective credit only","0000","TR","TR"
1474,"Elective credit only","0000","TR","TR"
1475,"Elective credit only","0000","TR","TR"
1476,"Elective credit only","0000","TR","TR"
1477,"Elective credit only","0000","TR","TR"
1478,"ELE00","TR","TR","TR"
1479,"MUE341","TR","TR","TR"
1480,"ELE00","TR","TR","TR"
1481,"ELE00","TR","TR","TR"
1482,"ELE00","TR","TR","TR"
1483,"ELE00","TR","TR","TR"
1484,"ELE00","TR","TR","TR"
1485,"Elective credit only","0000","TR","TR"
1486,"Elective credit only","0000","TR","TR"
1487,"Elective credit only","0000","TR","TR"
1488,"Elective credit only","0000","TR","TR"
1489,"Elective credit only","0000","TR","TR"
1490,"ACC211","TR","TR","TR"
1491,"ART100","TR","TR","TR"
1492,"ELE00","TR","TR","TR"
1493,"ECN201","TR","TR","TR"
1494,"BAD330","TR","TR","TR"
1495,"ELE00","TR","TR","TR"
1496,"BIO100","TR","TR","TR"
1496,"GEP1J","TR","TR","TR"
1498,"CSC100","TR","TR","TR"
1498,"CSC101","TR","TR","TR"
1500,"ELE00","TR","TR","TR"
1501,"ENG101","TR","TR","TR"
1503,"ENG102","TR","TR","TR"
1505,"GEP1E","TR","TR","TR"
1505,"HST110","TR","TR","TR"
1507,"HPE180","TR","TR","TR"
1508,"GEP2","TR","TR","TR"
1509,"POL101","TR","TR","TR"
1510,"ELE00","TR","TR","TR"
1511,"PSY101","TR","TR","TR"
1512,"THR120","TR","TR","TR"
1513,"ELE00","TR","TR","TR"
1514,"Elective credit only","0000","TR","TR"
1515,"Elective credit only","0000","TR","TR"
1516,"Elective credit only","0000","TR","TR"
1517,"Elective credit only","0000","TR","TR"
1518,"Elective credit only","0000","TR","TR"
1519,"Elective credit only","0000","TR","TR"
1520,"Elective credit only","0000","TR","TR"
1521,"Elective credit only","0000","TR","TR"
1522,"Elective credit only","0000","TR","TR"
1523,"Elective credit only","0000","TR","TR"
1524,"Elective credit only","0000","TR","TR"
1525,"Elective credit only","0000","TR","TR"
1526,"Elective credit only","0000","TR","TR"
1527,"Elective credit only","0000","TR","TR"
1528,"Elective credit only","0000","TR","TR"
1529,"Elective credit only","0000","TR","TR"
1530,"Elective credit only","0000","TR","TR"
1531,"Elective credit only","0000","TR","TR"
1532,"Elective credit only","0000","TR","TR"
1533,"Elective credit only","0000","TR","TR"
1535,"Elective credit only","0000","TR","TR"
1536,"Elective credit only","0000","TR","TR"
1537,"Elective credit only","0000","TR","TR"
1538,"Elective credit only","0000","TR","TR"
1539,"Elective credit only","0000","TR","TR"
1540,"Elective credit only","0000","TR","TR"
1541,"Elective credit only","0000","TR","TR"
1542,"Elective credit only","0000","TR","TR"
1543,"Elective credit only","0000","TR","TR"
1544,"Elective credit only","0000","TR","TR"
1545,"Elective credit only","0000","TR","TR"
1546,"Elective credit only","0000","TR","TR"
1547,"VOI101","0000","TR","TR"
1548,"VOI101","0000","TR","TR"
1547,"Elective credit only","TR","TR","TR"
1548,"Elective credit only","TR","TR","TR"
1551,"ELE00","TR","TR","TR"
1554,"Elective credit only","0000","TR","TR"
1555,"Elective credit only","0000","TR","TR"
1556,"Elective credit only","0000","TR","TR"
1557,"Elective credit only","0000","TR","TR"
1558,"Elective credit only","0000","TR","TR"
1559,"Elective credit only","0000","TR","TR"
1561,"Elective credit only","0000","TR","TR"
1562,"CHM150","TR","TR","TR"
1563,"ENG101","0000","TR","TR"
1564,"Elective credit only","0000","TR","TR"
1565,"ENG102","0000","TR","TR"
1566,"Elective credit only","0000","TR","TR"
1567,"Elective credit only","0000","TR","TR"
1565,"Elective credit only","TR","TR","TR"
1573,"Elective credit only","0000","TR","TR"
1574,"Elective credit only","0000","TR","TR"
1575,"Elective credit only","0000","TR","TR"
1576,"MEN150","TR","TR","TR"
1577,"MEN190","TR","TR","TR"
1578,"MEN150","TR","TR","TR"
1581,"GEP3","TR","TR","TR"
1582,"Elective credit only","0000","TR","TR"
1583,"Elective credit only","0000","TR","TR"
1584,"Elective credit only","0000","TR","TR"
1585,"GEP1F","TR","TR","TR"
1586,"ELE00","TR","TR","TR"
1587,"GEP1E","TR","TR","TR"
1588,"Elective credit only","0000","TR","TR"
1589,"Elective credit only","0000","TR","TR"
1590,"Elective credit only","0000","TR","TR"
1591,"Elective credit only","0000","TR","TR"
1592,"Elective credit only","0000","TR","TR"
1593,"Elective credit only","0000","TR","TR"
1594,"MUT103","0000","TR","TR"
1595,"Elective credit only","0000","TR","TR"
1596,"MUT111","0000","TR","TR"
1597,"Elective credit only","0000","TR","TR"
1598,"Elective credit only","0000","TR","TR"
1599,"Elective credit only","0000","TR","TR"
1600,"ELE00","0000","TR","TR"
1601,"MUA101","0000","TR","TR"
1602,"Elective credit only","0000","TR","TR"
1603,"Elective credit only","0000","TR","TR"
1596,"Elective credit only","TR","TR","TR"
1600,"Elective credit only","TR","TR","TR"
1610,"ELE00","TR","TR","TR"
1594,"MUT101","TR","TR","TR"
1600,"MUA101","TR","TR","TR"
1615,"Elective credit only","0000","TR","TR"
1616,"Elective credit only","TR","TR","TR"
1617,"HPE155","TR","TR","TR"
1618,"HPE153","TR","TR","TR"
1619,"ELE00","TR","TR","TR"
1620,"PHI200","TR","TR","TR"
1621,"PSY100","TR","TR","TR"
1624,"MUH100","0000","TR","TR"
1626,"Elective credit only","0000","TR","TR"
1627,"Elective credit only","0000","TR","TR"
1628,"Elective credit only","0000","TR","TR"
1629,"Elective credit only","0000","TR","TR"
1630,"THR115","TR","TR","TR"
1631,"Elective credit only","0000","TR","TR"
1632,"BIO190","TR","TR","TR"
1633,"ENG101","TR","TR","TR"
1634,"HPE151","TR","TR","TR"
1635,"GEP3N","TR","TR","TR"
1636,"MTH113","TR","TR","TR"
1637,"ELE00","TR","TR","TR"
1638,"ELE00","TR","TR","TR"
1639,"BIO100","TR","TR","TR"
1640,"Elective credit only","0000","TR","TR"
1641,"MTH115","TR","TR","TR"
1642,"Elective credit only","0000","TR","TR"
1643,"ENG101","TR","TR","TR"
1644,"ELE00","TR","TR","TR"
1645,"ART100","TR","TR","TR"
1646,"GEP3A","TR","TR","TR"
1647,"ELE00","TR","TR","TR"
