CrsId,ArcCode,CreditType,TYear,TTerm
1023,ELE00,TR,TR,TR
1024,ELE00,TR,TR,TR
1025,ELE00,TR,TR,TR
1026,ELE00,TR,TR,TR
1027,ELE00,TR,TR,TR
1028,ELE00,TR,TR,TR
1029,GEP3A,TR,TR,TR
1030,ART100,TR,TR,TR
1031,ELE00,TR,TR,TR
1032,ELE00,TR,TR,TR
1033,ELE00,TR,TR,TR
1034,ELE00,TR,TR,TR
1035,BAD351,TR,TR,TR
1036,,TR,0,TR
1037,,TR,0,TR
1038,,TR,0,TR
1039,,TR,0,TR
1040,,TR,0,TR
1041,ELE00,TR,TR,TR
1042,ELE00,TR,TR,TR
1043,GEP1G,TR,TR,TR
1044,ELE00,TR,TR,TR
1045,ELE00,TR,TR,TR
1046,BIO211,TR,TR,TR
1047,ELE00,TR,TR,TR
1048,BIO312,TR,TR,TR
1049,ELE00,TR,TR,TR
1050,ELE00,TR,TR,TR
1051,,TR,0,TR
1052,,TR,0,TR
1053,CHM201,TR,TR,TR
1054,ELE00,TR,TR,TR
1055,ELE00,TR,TR,TR
1056,ELE00,TR,TR,TR
1057,THR120,TR,TR,TR
1058,CSC201,TR,TR,TR
1059,SED300,TR,TR,TR
1060,,TR,TR,TR
1061,ELE00,TR,TR,TR
1062,,TR,0,TR
1063,,TR,0,TR
1064,,TR,0,TR
1065,,TR,0,TR
1066,,TR,0,TR
1067,ENG101,TR,TR,TR
1068,ELE00,TR,TR,TR
1069,ENG102,TR,TR,TR
1070,ENG101,TR,TR,TR
1071,ENG102,TR,TR,TR
1072,ENG202,TR,TR,TR
1073,ENG203,TR,TR,TR
1074,ENG204,TR,TR,TR
1075,EN204,TR,TR,TR
1076,MEN110,TR,TR,TR
1077,MEN110,TR,TR,TR
1078,ELE00,TR,TR,TR
1079,BAD348,TR,TR,TR
1080,ELE00,TR,TR,TR
1081,ELE00,TR,TR,TR
1082,ELE00,TR,TR,TR
1083,,TR,0,TR
1084,HST110,TR,TR,TR
1085,GEP3B,TR,TR,TR
1086,ELE00,TR,TR,TR
1087,GEP1F,TR,TR,TR
1088,HRP101,TR,TR,TR
1089,HRP103,TR,TR,TR
1090,HRP201,TR,TR,TR
1091,MTH120,TR,TR,TR
1092,MTY152,TR,TR,TR
1093,BAD340,TR,TR,TR
1094,ELE00,TR,TR,TR
1095,,TR,0,TR
1096,,TR,0,TR
1097,FRN102,TR,TR,TR
1098,FRN201,TR,TR,TR
1099,,TR,0,TR
1100,,TR,0,TR
1101,SPN101,TR,TR,TR
1102,SPN102,TR,TR,TR
1103,,TR,0,TR
1104,,TR,0,TR
1105,,TR,0,TR
1106,,TR,0,TR
1107,MUT101,TR,TR,TR
1108,MUT103,TR,TR,TR
1109,MUT111,TR,TR,TR
1110,MUT113,TR,TR,TR
1111,MUT201,TR,TR,TR
1112,MUT203,TR,TR,TR
1113,MUT201,TR,TR,TR
1114,MUE351,TR,TR,TR
1115,,TR,0,TR
1116,,TR,0,TR
1117,,TR,0,TR
1118,MUH101,TR,TR,TR
1119,MUH125,TR,TR,TR
1120,ELE00,TR,TR,TR
1121,ELE00,TR,TR,TR
1122,ELE00,TR,TR,TR
1123,MUE221,TR,TR,TR
1124,,TR,0,TR
1125,,TR,0,TR
1126,,TR,0,TR
1127,,TR,0,TR
1128,ELE00,TR,TR,TR
1129,GEP1F,TR,TR,TR
1130,,TR,0,TR
1131,ELE00,TR,TR,TR
1132,ELE00,TR,TR,TR
1133,ELE00,TR,TR,TR
1134,PNO111,TR,TR,TR
1135,,TR,0,TR
1136,PSY100,TR,TR,TR
1137,PSY380,TR,TR,TR
1138,,TR,0,TR
1139,GEP3,TR,TR,TR
1140,,TR,0,TR
1141,,TR,0,TR
1142,,TR,0,TR
1143,,TR,0,TR
1144,,TR,0,TR
1145,ECN150,TR,TR,TR
1146,,TR,0,TR
1147,,TR,0,TR
1148,SOC100,TR,TR,TR
1149,,TR,0,TR
1150,,TR,0,TR
1151,,TR,0,TR
1152,,TR,0,TR
1153,ELE00,TR,TR,TR
1154,MUE341,TR,TR,TR
1155,ELE00,TR,TR,TR
1156,ELE00,TR,TR,TR
1157,ELE00,TR,TR,TR
1158,ELE00,TR,TR,TR
1159,ELE00,TR,TR,TR
1160,,TR,0,TR
1161,,TR,0,TR
1162,,TR,0,TR
1163,,TR,0,TR
1164,,TR,0,TR
1165,ACC211,TR,TR,TR
1166,ART100,TR,TR,TR
1167,ELE00,TR,TR,TR
1168,ECN201,TR,TR,TR
1169,BAD330,TR,TR,TR
1170,ELE00,TR,TR,TR
1171,BIO100,TR,TR,TR
1172,GEP1J,TR,TR,TR
1173,CSC100,TR,TR,TR
1174,CSC101,TR,TR,TR
1175,ELE00,TR,TR,TR
1176,ENG101,TR,TR,TR
1177,ENG102,TR,TR,TR
1178,GEP1E,TR,TR,TR
1179,HST110,TR,TR,TR
1180,HPE180,TR,TR,TR
1181,GEP2,TR,TR,TR
1182,POL101,TR,TR,TR
1183,ELE00,TR,TR,TR
1184,PSY101,TR,TR,TR
1185,THR120,TR,TR,TR
1186,ELE00,TR,TR,TR
1187,,TR,0,TR
1188,,TR,0,TR
1189,,TR,0,TR
1190,,TR,0,TR
1191,,TR,0,TR
1192,,TR,0,TR
1193,,TR,0,TR
1194,,TR,0,TR
1195,,TR,0,TR
1196,,TR,0,TR
1197,,TR,0,TR
1198,,TR,0,TR
1199,,TR,0,TR
1200,,TR,0,TR
1201,,TR,0,TR
1202,,TR,0,TR
1203,,TR,0,TR
1204,,TR,0,TR
1205,,TR,0,TR
1206,,TR,0,TR
1207,,TR,0,TR
1208,,TR,0,TR
1209,,TR,0,TR
1210,,TR,0,TR
1211,,TR,0,TR
1212,,TR,0,TR
1213,,TR,0,TR
1214,,TR,0,TR
1215,,TR,0,TR
1216,,TR,0,TR
1217,,TR,0,TR
1218,,TR,0,TR
1219,,TR,0,TR
1220,,TR,0,TR
1221,,TR,TR,TR
1222,,TR,TR,TR
1223,ELE00,TR,TR,TR
1224,VOI101,TR,TR,TR
1225,VOI101,TR,TR,TR
1226,,TR,0,TR
1227,,TR,0,TR
1228,,TR,0,TR
1229,,TR,0,TR
1230,,TR,0,TR
1231,,TR,0,TR
1232,,TR,TR,TR
1233,,TR,0,TR
1234,CHM150,TR,TR,TR
1235,,TR,0,TR
1236,,TR,0,TR
1237,,TR,0,TR
1238,,TR,0,TR
1239,,TR,0,TR
1240,ENG101,TR,TR,TR
1241,,TR,TR,TR
1242,ENG102,TR,TR,TR
1243,,TR,0,TR
1244,,TR,0,TR
1245,,TR,0,TR
1246,MEN150,TR,TR,TR
1247,,TR,TR,TR
1248,,TR,TR,TR
1249,MEN190,TR,TR,TR
1250,MEN150,TR,TR,TR
1251,GEP3,TR,TR,TR
1252,,TR,0,TR
1253,,TR,0,TR
1254,,TR,0,TR
1255,GEP1F,TR,TR,TR
1256,ELE00,TR,TR,TR
1257,GEP1E,TR,TR,TR
1258,,TR,0,TR
1259,,TR,0,TR
1260,,TR,0,TR
1261,,TR,0,TR
1262,,TR,0,TR
1263,,TR,0,TR
1264,,TR,0,TR
1265,,TR,0,TR
1266,,TR,0,TR
1267,,TR,0,TR
1268,,TR,0,TR
1269,,TR,0,TR
1270,,TR,0,TR
1271,,TR,0,TR
1272,,TR,0,TR
1273,,TR,0,TR
1274,MUT103,TR,TR,TR
1275,,TR,TR,TR
1276,,TR,TR,TR
1277,,TR,TR,TR
1278,,TR,TR,TR
1279,MUA101,TR,TR,TR
1280,ELE00,TR,TR,TR
1281,MUT101,TR,TR,TR
1282,MUT111,TR,TR,TR
1283,ELE00,TR,TR,TR
1284,MUA101,TR,TR,TR
1285,,TR,0,TR
1286,,TR,TR,TR
1287,HPE155,TR,TR,TR
1288,HPE153,TR,TR,TR
1289,ELE00,TR,TR,TR
1290,PHI200,TR,TR,TR
1291,PSY100,TR,TR,TR
1292,,TR,0,TR
1293,MUH100,TR,TR,TR
1294,,TR,0,TR
1295,,TR,0,TR
1296,,TR,0,TR
1297,,TR,0,TR
1298,THR115,TR,TR,TR
1299,,TR,0,TR
1300,BIO190,TR,TR,TR
1301,ENG101,TR,TR,TR
1302,HPE151,TR,TR,TR
1303,GEP3N,TR,TR,TR
1304,MTH113,TR,TR,TR
1305,ELE00,TR,TR,TR
1306,ELE00,TR,TR,TR
1307,BIO100,TR,TR,TR
1308,,TR,0,TR
1309,MTH115,TR,TR,TR
1310,,TR,0,TR
1311,ENG101,TR,TR,TR
1312,ELE00,TR,TR,TR
1313,ART100,TR,TR,TR
1314,GEP3A,TR,TR,TR
1315,ELE00,TR,TR,TR
1316,ART111,TR,TR,TR
1317,ART130,TR,TR,TR
1318,CHM150,TR,TR,TR
1319,CSC101,TR,TR,TR
1320,ENG101,TR,TR,TR
1321,ENG102,TR,TR,TR
1322,GEP2,TR,TR,TR
1323,GEP3B,TR,TR,TR
1324,GEP3B,TR,TR,TR
1325,MTH113,TR,TR,TR
1326,PSY100,TR,TR,TR
1327,PSY233,TR,TR,TR
1328,SOC100,TR,TR,TR
1329,SPN101,TR,TR,TR
1330,THR120,TR,TR,TR
1331,,TR,0,TR
1332,GEP3B,TR,TR,TR
1333,GEP3B,TR,TR,TR
1334,HST201,TR,0,TR
1335,,TR,0,TR
1336,BIO105,TR,TR,TR
1337,,TR,TR,TR
1338,,TR,0,TR
1339,,TR,TR,TR
1340,,TR,0,TR
1341,ELE00,TR,0,TR
1342,ELE00,TR,0,TR
1343,ELE00,TR,0,TR
1344,ELE00,TR,0,TR
1345,ELE00,TR,TR,TR
1346,CHM150,TR,TR,TR
1347,CHM150,TR,TR,TR
1348,,TR,0,TR
1349,ELE00,TR,0,TR
1350,ELE00,TR,0,TR
1351,ELE00,TR,0,TR
1352,ENG101,TR,TR,TR
1353,ENG102,TR,TR,TR
1354,ENG102,TR,0,TR
1355,ENG201,TR,TR,TR
1356,HPE255,TR,TR,TR
1357,ELE00,TR,0,TR
1358,,TR,0,TR
1359,MTH105,TR,TR,TR
1360,MTH115,TR,TR,TR
1361,GEP2,TR,TR,TR
1362,,TR,0,TR
1363,,TR,0,TR
1364,,TR,0,TR
1365,,TR,0,TR
1366,POL101,TR,TR,TR
1367,,TR,0,TR
1368,,TR,0,TR
1369,THR125,TR,TR,TR
1370,,TR,0,TR
1371,,TR,0,TR
1372,SPN101,TR,TR,TR
1373,SPN102,TR,TR,TR
1374,,TR,0,TR
1375,,TR,0,TR
1376,SOC100,TR,TR,TR
1377,MTH220,TR,TR,TR
1378,,TR,0,TR
1379,PSY380,TR,TR,TR
1380,ENG101,TR,TR,TR
1381,ENG102,TR,TR,TR
1382,MUH110,TR,TR,TR
1383,ELE00,TR,TR,TR
1384,THR120,TR,TR,TR
1385,,TR,0,TR
1386,,TR,0,TR
1387,,TR,0,TR
1388,THR120,TR,TR,TR
1389,,TR,0,TR
1390,,TR,0,TR
1391,,TR,0,TR
1392,,TR,0,TR
1393,ENG101,TR,TR,TR
1394,ENG102,TR,TR,TR
1395,,TR,0,TR
1396,HST201,TR,TR,TR
1397,HST202,TR,TR,TR
1398,,TR,0,TR
1399,,TR,0,TR
1400,,TR,0,TR
1401,,TR,0,TR
1402,,TR,0,TR
1403,,TR,0,TR
1404,,TR,0,TR
1405,,TR,0,TR
1406,,TR,0,TR
1407,,TR,0,TR
1408,,TR,0,TR
1409,,TR,0,TR
1410,,TR,0,TR
1411,,TR,0,TR
1412,,TR,0,TR
1413,,TR,0,TR
1414,THR120,TR,TR,TR
1415,PSY100,TR,TR,TR
1416,,TR,0,TR
1417,,TR,0,TR
1418,,TR,0,TR
1419,,TR,0,TR
1420,,TR,0,TR
1421,FIN200,TR,TR,TR
1422,ACC211,TR,TR,TR
1423,SOC100,TR,TR,TR
1424,PSY100,TR,TR,TR
1425,ECN201,TR,TR,TR
1426,ECN202,TR,TR,TR
1427,ENG101,TR,TR,TR
1428,ENG102,TR,TR,TR
1429,HPE255,TR,TR,TR
1430,GEP1E,TR,TR,TR
1431,ELE00,TR,TR,TR
1432,MTH120,TR,TR,TR
1433,MTH210,TR,TR,TR
1434,PHY241,TR,TR,TR
1435,GEP3C,TR,TR,TR
1436,GEP3A,TR,TR,TR
1437,ELE00,TR,TR,TR
1438,GEP3,TR,TR,TR
1439,CHM190,TR,TR,TR
1440,ENG291,TR,TR,TR
1441,ENG292,TR,TR,TR
1442,ENG201,TR,TR,TR
1443,ELE00,TR,TR,TR
1444,ELE00,TR,TR,TR
1445,ENG391,TR,TR,TR
1446,,TR,0,TR
1447,,TR,0,TR
1448,ELE00,TR,TR,TR
1449,SPN201,TR,TR,TR
1450,SPN202,TR,TR,TR
1451,WST200,TR,TR,TR
1452,GEP3N,TR,TR,TR
1453,MUH110,TR,TR,TR
1454,,TR,TR,TR
1455,,TR,TR,TR
1456,,PF,TR,TR
1457,,TR,TR,TR
1458,,PF,TR,TR
1459,,PF,TR,TR
1460,,TR,TR,TR
1461,,TR,TR,TR
1462,,TR,TR,TR
1463,,PF,TR,TR
1464,,PF,TR,TR
1465,ELE00,TR,TR,TR
1466,ELE00,TR,TR,TR
1467,ELE00,TR,TR,TR
1468,CSC201,TR,TR,TR
1469,ECN202,TR,TR,TR
1470,ECN201,TR,TR,TR
1471,ENG101,TR,TR,TR
1472,ELE00,TR,TR,TR
1473,ENG102,TR,TR,TR
1474,ENV102,TR,TR,TR
1475,ELE00,TR,TR,TR
1476,GEP1,TR,TR,TR
1477,GEP1E,TR,TR,TR
1478,GEP3N,TR,TR,TR
1479,GEP1F,TR,TR,TR
1480,ELE00,TR,TR,TR
1481,MTH108,TR,TR,TR
1482,MTH110,TR,TR,TR
1483,ELE00,TR,TR,TR
1484,BAD352,TR,TR,TR
1485,ELE00,TR,TR,TR
1486,ECN191,TR,TR,TR
1487,PHI100,TR,TR,TR
1488,POL101,TR,TR,TR
1489,HPE255,TR,TR,TR
1490,MTH113,TR,TR,TR
1491,ART100,TR,TR,TR
1492,PHY143,TR,TR,TR
1493,ELE00,TR,TR,TR
1494,,TR,0,TR
1495,THR100,TR,TR,TR
1496,,TR,0,TR
1497,ENG203,TR,TR,TR
1498,HPE255,TR,TR,TR
1499,ELE00,TR,TR,TR
1500,,TR,0,TR
1501,MTH113,TR,TR,TR
1502,PSY100,TR,TR,TR
1503,REL206,TR,TR,TR
1504,,TR,0,TR
1505,PHI305,TR,TR,TR
1506,ELE00,TR,TR,TR
1507,BAD206,TR,TR,TR
1508,ECN201,TR,TR,TR
1509,ELE00,TR,TR,TR
1510,ECN202,TR,TR,TR
1511,ACC211,TR,TR,TR
1512,ACC212,TR,TR,TR
1513,BAD340,TR,TR,TR
1514,BAD330,TR,TR,TR
1515,BAD351,TR,TR,TR
1516,ACC409,TR,TR,TR
1517,THR120,TR,TR,TR
1518,BAD191,TR,TR,TR
1519,ENG101,TR,TR,TR
1520,ENG102,TR,TR,TR
1521,HST110,TR,TR,TR
1522,MTH110,TR,TR,TR
1523,PHI180,TR,TR,TR
1524,PSY100,TR,TR,TR
1525,BIO100,TR,TR,TR
1526,ELE00,TR,TR,TR
1527,ENG101,TR,TR,TR
1528,ENG102,TR,TR,TR
1529,ENG203,TR,TR,TR
1530,GEP3N,TR,TR,TR
1531,ELE00,TR,TR,TR
1532,MTH115,TR,TR,TR
1533,MUH110,TR,TR,TR
1534,PSY100,TR,TR,TR
1535,SPN101,TR,TR,TR
1536,THR100,TR,TR,TR
1537,ELE00,TR,TR,TR
1538,,TR,0,TR
1539,,TR,0,TR
1540,,TR,0,TR
1541,,TR,0,TR
1542,,TR,0,TR
1543,,TR,0,TR
1544,,TR,0,TR
1545,,TR,0,TR
1546,,TR,0,TR
1547,,TR,0,TR
1548,,TR,0,TR
1549,,TR,0,TR
1550,,TR,0,TR
1551,,TR,0,TR
1552,,TR,0,TR
1553,,TR,0,TR
1554,,TR,0,TR
1555,,TR,0,TR
1556,,TR,0,TR
1557,,TR,0,TR
1558,,TR,0,TR
1559,,TR,0,TR
1560,,TR,0,TR
1561,,TR,0,TR
1562,,TR,0,TR
1563,DAN114,TR,TR,TR
1564,ART100,TR,TR,TR
1565,ART113,TR,TR,TR
1566,ART170,TR,TR,TR
1567,ELE00,TR,TR,TR
1568,ELE00,TR,TR,TR
1569,CHM303,TR,TR,TR
1570,ENG101,TR,TR,TR
1571,ENG102,TR,TR,TR
1572,ENG201,TR,TR,TR
1573,MTH120,TR,TR,TR
1574,ELE00,TR,TR,TR
1575,ELE00,TR,TR,TR
1576,MTH351,TR,TR,TR
1577,MTH423,TR,TR,TR
1578,ELE00,TR,TR,TR
1579,ELE00,TR,TR,TR
1580,MTH413,TR,TR,TR
1581,HPE140,TR,TR,TR
1582,HPE255,TR,TR,TR
1583,ELE00,TR,TR,TR
1584,ELE00,TR,TR,TR
1585,SPN102,TR,TR,TR
1586,SPN201,TR,TR,TR
1587,BIO100,TR,TR,TR
1588,SED300,TR,TR,TR
1589,ENG102,TR,TR,TR
1590,BI169,TR,TR,TR
1591,,TR,0,TR
1592,,TR,0,TR
1593,,TR,0,TR
1594,,TR,0,TR
1595,,TR,0,TR
1596,,TR,0,TR
1597,ELE00,TR,TR,TR
1598,,TR,TR,TR
1599,,TR,0,TR
1600,PLP875,TR,TR,TR
1601,PLP870,TR,TR,TR
1602,PLP855,TR,TR,TR
1603,PLP845,TR,TR,TR
1604,PLP850,TR,TR,TR
1605,PLP885,TR,TR,TR
1606,,TR,TR,TR
1607,,TR,TR,TR
1608,,TR,TR,TR
1609,,TR,TR,TR
1610,,GR,TR,TR
1611,,TR,0,TR
1612,ACC211,TR,TR,TR
1613,ACC212,TR,TR,TR
1614,,TR,0,TR
1615,BAD206,TR,TR,TR
1616,ELE00,TR,TR,TR
1617,BAD351,TR,TR,TR
1618,GEP1J,TR,TR,TR
1619,GEP3,TR,TR,TR
1620,ENV101,TR,TR,TR
1621,BIO100,TR,TR,TR
1622,,TR,0,TR
1623,THR120,TR,TR,TR
1624,THR120,TR,TR,TR
1625,ECN201,TR,TR,TR
1626,ECN202,TR,TR,TR
1627,ELE00,TR,TR,TR
1628,ELE00,TR,TR,TR
1629,,TR,0,TR
1630,,TR,0,TR
1631,ENG101,TR,TR,TR
1632,ENG102,TR,TR,TR
1633,ELE00,TR,TR,TR
1634,FIN200,TR,TR,TR
1635,GER101,TR,TR,TR
1636,GER102,TR,TR,TR
1637,GEP3N,TR,TR,TR
1638,GE211,TR,TR,TR
1639,MTH108,TR,TR,TR
1640,MTH113,TR,TR,TR
1641,BAD330,TR,TR,TR
1642,,TR,0,TR
1643,,TR,0,TR
1644,,TR,0,TR
1645,,TR,0,TR
1646,,TR,0,TR
1647,BAD340,TR,TR,TR
1648,BAD345,TR,TR,TR
1649,MEN150,TR,TR,TR
1650,MUA102,TR,TR,TR
1651,ELE00,TR,TR,TR
1652,ELE00,TR,TR,TR
1653,ELE00,TR,TR,TR
1654,ELE00,TR,TR,TR
1655,MUH101,TR,TR,TR
1656,MUH103,TR,TR,TR
1657,ELE00,TR,TR,TR
1658,ELE00,TR,TR,TR
1659,MUA103,TR,TR,TR
1660,MUA201,TR,TR,TR
1661,MUT301,TR,TR,TR
1662,ELE00,TR,TR,TR
1663,ELE00,TR,TR,TR
1664,ELE00,TR,TR,TR
1665,,TR,0,TR
1666,ELE00,TR,TR,TR
1667,PHI100,TR,TR,TR
1668,,TR,0,TR
1669,GEP3C,TR,TR,TR
1670,PSY102,TR,TR,TR
1671,,TR,0,TR
1672,REL205,TR,TR,TR
1673,REL201,TR,TR,TR
1674,REL206,TR,TR,TR
1675,THR100,TR,TR,TR
1676,,TR,0,TR
1677,,TR,0,TR
1678,,TR,0,TR
1679,ART201,TR,TR,TR
1680,ART202,TR,TR,TR
1681,BIO191,TR,TR,TR
1682,ELE00,TR,TR,TR
1683,ELE00,TR,TR,TR
1684,THR120,TR,TR,TR
1685,ECN201,TR,TR,TR
1686,ENG101,TR,TR,TR
1687,ENG102,TR,TR,TR
1688,ENG204,TR,TR,TR
1689,HPE255,TR,TR,TR
1690,GEP1E,TR,TR,TR
1691,GEP1F,TR,TR,TR
1692,GEP1E,TR,TR,TR
1693,MTH110,TR,TR,TR
1694,HPE255,TR,TR,TR
1695,PSY100,TR,TR,TR
1696,REL104,TR,TR,TR
1697,SOC100,TR,TR,TR
1698,PSY100,TR,TR,TR
1699,SOC100,TR,TR,TR
1700,,TR,0,TR
1701,ATH330,TR,TR,TR
1702,ART100,TR,TR,TR
1703,PHY143,TR,TR,TR
1704,,TR,0,TR
1705,,TR,0,TR
1706,BIO191,TR,TR,TR
1707,BIO190,TR,TR,TR
1708,,TR,0,TR
1709,CSC101,TR,TR,TR
1710,CSC100,TR,TR,TR
1711,ELE00,TR,TR,TR
1712,GEP2P,TR,TR,TR
1713,,TR,0,TR
1714,,TR,0,TR
1715,ENG101,TR,TR,TR
1716,ENG102,TR,TR,TR
1717,ELE00,TR,TR,TR
1718,,TR,0,TR
1719,,TR,0,TR
1720,GEP1F,TR,TR,TR
1721,GEP1E,TR,TR,TR
1722,HST202,TR,TR,TR
1723,ELE00,TR,TR,TR
1724,GEP2,TR,TR,TR
1725,MTH105,TR,TR,TR
1726,GEP2,TR,TR,TR
1727,MUH110,TR,TR,TR
1728,PHI100,TR,TR,TR
1729,,TR,0,TR
1730,PSY100,TR,TR,TR
1731,PSY101,TR,TR,TR
1732,PSY380,TR,TR,TR
1733,PSY100,TR,TR,TR
1734,SOC100,TR,TR,TR
1735,,TR,0,TR
1736,THR120,TR,TR,TR
1737,BIO100,TR,TR,TR
1738,,TR,TR,TR
1739,CSC101,TR,TR,TR
1740,HST201,TR,TR,TR
1741,,TR,TR,TR
1742,GEP3C,TR,TR,TR
1743,,TR,0,TR
1744,,TR,0,TR
1745,,TR,0,TR
1746,,TR,0,TR
1747,,TR,0,TR
1748,,TR,0,TR
1749,,TR,0,TR
1750,,TR,0,TR
1751,,TR,0,TR
1752,,TR,0,TR
1753,,TR,0,TR
1754,,TR,0,TR
1755,,TR,0,TR
1756,ART100,TR,TR,TR
1757,,TR,TR,TR
1758,,TR,TR,TR
1759,,TR,TR,TR
1760,,TR,0,TR
1761,,TR,0,TR
1762,SED385,TR,TR,TR
1763,SED390,TR,TR,TR
1764,,TR,0,TR
1765,,TR,0,TR
1766,BIO100,TR,TR,TR
1767,BIO100,TR,TR,TR
1768,,TR,0,TR
1769,,TR,0,TR
1770,CSC100,TR,TR,TR
1771,,TR,0,TR
1772,THR120,TR,TR,TR
1773,THR120,TR,TR,TR
1774,DAN110,TR,TR,TR
1775,THR100,TR,TR,TR
1776,THR115,TR,TR,TR
1777,,TR,TR,TR
1778,ECN201,TR,TR,TR
1779,,TR,0,TR
1780,,TR,0,TR
1781,,TR,0,TR
1782,ENG101,TR,TR,TR
1783,ENG203,TR,TR,TR
1784,ENG201,TR,TR,TR
1785,ENG101,TR,TR,TR
1786,ELE00,TR,TR,TR
1787,ENG101,TR,TR,TR
1788,ENG101,TR,TR,TR
1789,ENG102,TR,TR,TR
1790,ENG102,TR,TR,TR
1791,,TR,TR,TR
1792,,TR,0,TR
1793,,TR,0,TR
1794,HST110,TR,TR,TR
1795,HST202,TR,TR,TR
1796,GEP1E,TR,TR,TR
1797,GEP1E,TR,TR,TR
1798,HST201,TR,TR,TR
1799,GEP1E,TR,TR,TR
1800,GEP3B,TR,TR,TR
1801,,TR,0,TR
1802,MTH108,TR,TR,TR
1803,MTH113,TR,TR,TR
1804,ELE00,TR,TR,TR
1805,,TR,0,TR
1806,MUH110,TR,TR,TR
1807,MUT100,TR,TR,TR
1808,TRAN000,TR,TR,TR
1809,TRAN000,TR,TR,TR
1810,MUT103,TR,TR,TR
1811,MUT111,TR,TR,TR
1812,MUT113,TR,TR,TR
1813,MEN150,TR,TR,TR
1814,MEN160,TR,TR,TR
1815,MEN160,TR,TR,TR
1816,MEN110,TR,TR,TR
1817,TRAN000,TR,TR,TR
1818,,TR,TR,TR
1819,,TR,TR,TR
1820,MUA103,TR,TR,TR
1821,TRAN000,TR,TR,TR
1822,TRAN000,TR,TR,TR
1823,MUA401,TR,TR,TR
1824,MUA403,TR,TR,TR
1825,MUA401,TR,TR,TR
1826,MUA201,TR,TR,TR
1827,MUA203,TR,TR,TR
1828,VOI220,TR,TR,TR
1829,VOI220,TR,TR,TR
1830,MUH125,TR,TR,TR
1831,MUS110,TR,TR,TR
1832,MUH110,TR,TR,TR
1833,,TR,TR,TR
1834,,TR,TR,TR
1835,,TR,TR,TR
1836,HPE150,TR,TR,TR
1837,HPE154,TR,TR,TR
1838,PHI180,TR,TR,TR
1839,PHI200,TR,TR,TR
1840,,TR,0,TR
1841,,TR,0,TR
1842,,TR,0,TR
1843,PSY100,TR,TR,TR
1844,PSY100,TR,TR,TR
1845,,TR,0,TR
1846,SOC100,TR,TR,TR
1847,SOC306,TR,TR,TR
1848,,TR,0,TR
1849,,TR,0,TR
1850,SPN101,TR,TR,TR
1851,SPN102,TR,TR,TR
1852,,TR,0,TR
1853,,TR,0,TR
1854,GEP1E,TR,TR,TR
1855,BIO191,TR,TR,TR
1856,ENG101,TR,TR,TR
1857,MUH110,TR,TR,TR
1858,,TR,0,TR
1859,,TR,0,TR
1860,,TR,0,TR
1861,,TR,0,TR
1862,,TR,0,TR
1863,,TR,0,TR
1864,,TR,0,TR
1865,,TR,0,TR
1866,,TR,0,TR
1867,,TR,0,TR
1868,,TR,0,TR
1869,,TR,0,TR
1870,,TR,0,TR
1871,,TR,0,TR
1872,,TR,0,TR
1873,,TR,0,TR
1874,CSC101,TR,TR,TR
1875,ENG101,TR,TR,TR
1876,,TR,0,TR
1877,,TR,0,TR
1878,POL101,TR,TR,TR
1879,ELE00,TR,TR,TR
1880,HST201,TR,TR,TR
1881,GEP1F,TR,TR,TR
1882,HST202,TR,TR,TR
1883,ELE00,TR,TR,TR
1884,GEP3A,TR,TR,TR
1885,ART100,TR,TR,TR
1886,PSY100,TR,TR,TR
1887,SOC100,TR,TR,TR
1888,,TR,0,TR
1889,,TR,0,TR
1890,,TR,0,TR
1891,,TR,0,TR
1892,ENG101,TR,TR,TR
1893,ENG102,TR,TR,TR
1894,MTH120,TR,TR,TR
1895,MTH210,TR,TR,TR
1896,POL101,TR,TR,TR
1897,,TR,TR,TR
1898,ENG102,TR,TR,TR
1899,,TR,0,TR
1900,,TR,0,TR
1901,,TR,0,TR
1902,,TR,0,TR
1903,,TR,0,TR
1904,,TR,0,TR
1905,,TR,0,TR
1906,,TR,0,TR
1907,PHY143,TR,TR,TR
1908,ENG101,TR,TR,TR
1909,ELE00,TR,TR,TR
1910,GEP1F,TR,TR,TR
1911,MUH110,TR,TR,TR
1912,PSY100,TR,TR,TR
1913,PSY380,TR,TR,TR
1914,SOC100,TR,TR,TR
1915,GEP1F,TR,TR,TR
1916,,TR,0,TR
1917,ART170,TR,TR,TR
1918,ART100,TR,TR,TR
1919,ART270,TR,TR,TR
1920,,TR,0,TR
1921,,TR,0,TR
1922,BIO100,TR,TR,TR
1923,ELE00,TR,TR,TR
1924,BIO112,TR,TR,TR
1925,GEP3,TR,TR,TR
1926,BIO312,TR,TR,TR
1927,BIO112,TR,TR,TR
1928,BIO205,TR,TR,TR
1929,ELE00,TR,TR,TR
1930,BIO203,TR,TR,TR
1931,BIO110,TR,TR,TR
1932,BIO150,TR,TR,TR
1933,BIO301,TR,TR,TR
1934,BIO485,TR,TR,TR
1935,BIO411,TR,TR,TR
1936,,TR,0,TR
1937,ELE00,TR,TR,TR
1938,ELE00,TR,TR,TR
1939,,TR,0,TR
1940,REL205,TR,TR,TR
1941,REL206,TR,TR,TR
1942,,TR,0,TR
1943,CSC101,TR,TR,TR
1944,,TR,0,TR
1945,THR120,TR,TR,TR
1946,,TR,0,TR
1947,,TR,0,TR
